Date,Order Id,Pair,Type,Side,Price,Avg Price,Amount,Executed,Total,Trigger Conditions,Trigger Time,Remarks,Status
2024-07-10 05:09:08.895,"1726812983064028418	",TRUMP/PHP,LIMIT,BUY,359,359,0.14,0.14,50.26 PHP,,,,FILLED
2024-07-09 18:00:04.090,"1726476224040035584	",SHIB/PHP,LIMIT,BUY,0.0009505,0.0009505,105208,105208,100.000204 PHP,,,,FILLED
2024-07-09 17:36:39.949,"1726464445259998464	",SHIB/PHP,LIMIT,BUY,0.0009555,0.000955,104658,104658,99.94839 PHP,,,,FILLED
2024-07-09 17:29:59.836,"1726461088868885760	",SHIB/PHP,LIMIT,BUY,0.0009509,0.0009509,105164,105164,100.0004476 PHP,,,,FILLED
2024-07-09 10:31:55.442,"1726250665712313600	",SOL/PHP,LIMIT,BUY,8266.7,8266.7,0.013,0.013,107.4671 PHP,,,,FILLED
2024-07-09 10:29:49.183,"1726249606583444739	",TRUMP/PHP,LIMIT,BUY,358.2,358.2,0.28,0.28,100.296 PHP,,,,FILLED
2024-07-09 10:28:11.449,"1726248786731230464	",BONK/PHP,LIMIT,BUY,0.001521,0.001521,65747,65747,100.001187 PHP,,,,FILLED
2024-07-09 10:25:31.140,"1726247441953481985	",BTC/PHP,LIMIT,BUY,3367397.5,3367397.5,0.0000297,0.0000297,100.01170575 PHP,,,,FILLED
2024-07-09 00:27:06.616,"1725946252984608000	",DOGE/PHP,LIMIT,BUY,6.261,6.261,16,16,100.176 PHP,,,,FILLED
2024-07-09 00:24:15.464,"1725944817249182978	",SHIB/PHP,LIMIT,BUY,0.0009424,0.0009424,106113,106113,100.0008912 PHP,,,,FILLED
2024-07-09 00:23:31.524,"1725944448653747459	",PEPE/PHP,LIMIT,BUY,0.0005379,0.0005379,185909,185909,100.0004511 PHP,,,,FILLED
2024-07-09 00:22:47.187,"1725944076728034562	",SOL/PHP,LIMIT,BUY,8158.9,8158.9,0.013,0.013,106.0657 PHP,,,,FILLED
2024-07-09 00:20:38.224,"1725942994907981060	",BONK/PHP,LIMIT,BUY,0.001381,0.001381,72412,72412,100.000972 PHP,,,,FILLED
2024-07-09 00:17:52.465,"1725941604412318977	",BTC/PHP,LIMIT,BUY,3330500,3330500,0.0000301,0.0000301,100.24805 PHP,,,,FILLED
2024-07-08 08:55:20.688,"1725477280052962562	",BTC/PHP,LIMIT,BUY,3393705.5,3393705.5,0.0000295,0.0000295,100.11431225 PHP,,,,FILLED
2024-07-08 08:51:06.822,"1725475150470604034	",SOL/PHP,LIMIT,BUY,8179.4,8179.4,0.025,0.025,204.485 PHP,,,,FILLED
2024-07-08 08:46:19.649,"1725472741505656065	",BONK/PHP,LIMIT,BUY,0.00133,0.00133,375940,375940,500.0002 PHP,,,,FILLED
2024-07-08 08:37:13.168,"1725468157273990400	",BTC/PHP,LIMIT,BUY,3337925,3337925,0.00003,0.00003,100.13775 PHP,,,,FILLED
2024-07-08 08:23:41.757,"1725461350681961728	",XRP/PHP,LIMIT,SELL,25.11,25.11,735.49,735.49,18468.1539 PHP,,,,FILLED
2024-07-07 07:40:44.150,"1724714952407672065	",BONK/PHP,LIMIT,SELL,0.001287,0.001287,591467,591467,761.218029 PHP,,,,FILLED
2024-07-07 07:39:13.638,"1724714193154761985	",BONK/PHP,LIMIT,SELL,0.001291,0,591467,0,0 PHP,,,,CANCELED
2024-07-07 03:22:30.416,"1724584981538301187	",BTC/PHP,LIMIT,BUY,2900000.2,0,0.0000345,0,0 PHP,,,,CANCELED
2024-07-06 07:21:44.589,"1723980617337562368	",BTC/PHP,LIMIT,SELL,3331191.4,3331191.4,0.0001501,0.0001501,500.01182914 PHP,,,,FILLED
2024-07-05 19:14:43.945,"1723614700862727425	",BTC/PHP,LIMIT,BUY,3321747.2,3321747.2,0.0000302,0.0000302,100.31676544 PHP,,,,FILLED
2024-07-05 19:14:09.351,"1723614410667222272	",SOL/PHP,LIMIT,BUY,7946.2,7945.3,0.013,0.013,103.2889 PHP,,,,FILLED
2024-07-05 19:13:12.448,"1723613933330261248	",BONK/PHP,LIMIT,BUY,0.001292,0.001292,77400,77400,100.0008 PHP,,,,FILLED
2024-07-05 19:08:38.928,"1723611638869812480	",DOGE/PHP,LIMIT,SELL,6.151,6.151,27,27,166.077 PHP,,,,FILLED
2024-07-05 19:08:21.042,"1723611488839558400	",SHIB/PHP,LIMIT,SELL,0.0008563,0.0008568,194169,194169,166.3639992 PHP,,,,FILLED
2024-07-05 19:05:13.694,"1723609917259015425	",SOL/PHP,LIMIT,SELL,7942.8,7943.4,0.038,0.038,301.8492 PHP,,,,FILLED
2024-07-05 19:02:49.888,"1723608710910076160	",TRUMP/PHP,LIMIT,SELL,345,345,1,1,345 PHP,,,,FILLED
2024-07-05 18:56:28.136,"1723605508542194944	",BONK/PHP,LIMIT,BUY,0.001303,0.001303,76746,76746,100.000038 PHP,,,,FILLED
2024-07-05 18:55:12.216,"1723604871695852800	",TRUMP/PHP,LIMIT,SELL,347.6,0,1,0,0 PHP,,,,CANCELED
2024-07-05 18:53:47.216,"1723604158647395586	",BTC/PHP,LIMIT,BUY,3325716.3,3325716.3,0.0000602,0.0000602,200.20812126 PHP,,,,FILLED
2024-07-04 08:02:14.496,"1722551449412461824	",SOL/PHP,LIMIT,BUY,7900,7900,0.026,0.026,205.4 PHP,,,,FILLED
2024-07-04 06:16:48.659,"1722498384495928589	",SOL/PHP,LIMIT,BUY,7973,7973,0.013,0.013,103.649 PHP,,,,FILLED
2024-07-04 03:12:17.896,"1722405516154529025	",SOL/PHP,LIMIT,BUY,8046.9,8046.9,0.013,0.013,104.6097 PHP,,,,FILLED
2024-07-04 03:11:03.161,"1722404889231910144	",BTC/PHP,LIMIT,BUY,3477946.3,3477946.3,0.0000288,0.0000288,100.16485344 PHP,,,,FILLED
2024-07-03 00:37:48.401,"1721602982271804674	",DOGE/PHP,LIMIT,BUY,7.364,7.364,7,7,51.548 PHP,,,,FILLED
2024-07-03 00:36:05.913,"1721602122540147988	",SOL/PHP,LIMIT,BUY,9048.3,9048.3,0.023,0.023,208.1109 PHP,,,,FILLED
2024-07-03 00:23:31.581,"1721595794744698112	",DOGE/PHP,LIMIT,BUY,7.351,7.351,7,7,51.457 PHP,,,,FILLED
2024-07-03 00:06:53.823,"1721587424935568641	",SOL/PHP,LIMIT,BUY,9040.9,9040.9,0.023,0.023,207.9407 PHP,,,,FILLED
2024-07-01 08:43:54.752,"1720398095911511296	",BONK/PHP,LIMIT,BUY,0.001388,0.001388,72047,72047,100.001236 PHP,,,,FILLED
2024-07-01 08:43:28.779,"1720397878009029888	",SOL/PHP,LIMIT,BUY,8605.1,8605.1,0.012,0.012,103.2612 PHP,,,,FILLED
2024-07-01 08:42:56.575,"1720397607912629505	",BTC/PHP,LIMIT,BUY,3682736.6,3682736.6,0.0000272,0.0000272,100.17043552 PHP,,,,FILLED
2024-06-29 05:53:35.927,"1718862822715188481	",BTC/PHP,LIMIT,BUY,3566381.7,3566381.7,0.0000281,0.0000281,100.21532577 PHP,,,,FILLED
2024-06-29 02:31:25.364,"1718761064177362178	",BTC/PHP,LIMIT,BUY,3582484.2,3582484.2,0.000028,0.000028,100.3095576 PHP,,,,FILLED
2024-06-29 02:30:28.335,"1718760585775047936	",BONK/PHP,LIMIT,BUY,0.001357,0.001357,73692,73692,100.000044 PHP,,,,FILLED
2024-06-29 02:28:04.824,"1718759381925913861	",SOL/PHP,LIMIT,BUY,8373.2,8364.6,0.012,0.012,100.3752 PHP,,,,FILLED
2024-06-28 01:40:44.782,"1718010782204060928	",DOGE/PHP,LIMIT,BUY,7.549,7.549,7,7,52.843 PHP,,,,FILLED
2024-06-28 01:39:47.997,"1718010305848567040	",BONK/PHP,LIMIT,BUY,0.001454,0.001454,68776,68776,100.000304 PHP,,,,FILLED
2024-06-28 01:30:45.965,"1718005758954595584	",TRUMP/PHP,LIMIT,BUY,491,490,0.6,0.6,294 PHP,,,,FILLED
2024-06-28 01:29:31.966,"1718005138214380800	",TRUMP/PHP,LIMIT,BUY,491,491,0.21,0.21,103.11 PHP,,,,FILLED
2024-06-28 01:18:53.528,"1717999782616655104	",TRUMP/PHP,LIMIT,BUY,511.8,511.8,0.2,0.2,102.36 PHP,,,,FILLED
2024-06-28 01:02:47.092,"1717991675555505408	",BTC/PHP,LIMIT,BUY,3619989,3619989,0.0000277,0.0000277,100.2736953 PHP,,,,FILLED
2024-06-28 00:53:00.722,"1717986756727432448	",BONK/PHP,LIMIT,BUY,0.001427,0.001427,70078,70078,100.001306 PHP,,,,FILLED
2024-06-28 00:51:12.197,"1717985846353749248	",SOL/PHP,LIMIT,BUY,8694.9,8694.9,0.012,0.012,104.3388 PHP,,,,FILLED
2024-06-28 00:49:52.563,"1717985178326951168	",BTC/PHP,LIMIT,BUY,3625204,3623175.4,0.0000276,0.0000276,99.99964104 PHP,,,,FILLED
2024-06-27 12:11:20.888,"1717603398725952769	",BONK/PHP,LIMIT,BUY,0.001275,0.001275,78432,78432,100.0008 PHP,,,,FILLED
2024-06-27 12:08:43.339,"1717602077109150978	",SOL/PHP,LIMIT,BUY,8256.2,8256.2,0.013,0.013,107.3306 PHP,,,,FILLED
2024-06-27 12:07:33.682,"1717601492800660736	",SOL/PHP,LIMIT,BUY,8235.1,8235.1,0.013,0.013,107.0563 PHP,,,,FILLED
2024-06-25 12:06:40.448,"1716151494770713856	",DOGE/PHP,LIMIT,BUY,7.32,7.32,7,7,51.24 PHP,,,,FILLED
2024-06-25 11:17:23.663,"1716126691460408576	",SHIB/PHP,LIMIT,BUY,0.001029,0.001029,97182,97182,100.000278 PHP,,,,FILLED
2024-06-25 11:15:58.811,"1716125979678631168	",SHIB/PHP,LIMIT,BUY,0.001029,0.001029,97182,97182,100.000278 PHP,,,,FILLED
2024-06-25 10:22:21.116,"1716098987671446784	",BONK/PHP,LIMIT,BUY,0.001334,0.001333,74963,74963,99.925679 PHP,,,,FILLED
2024-06-25 10:21:35.255,"1716098602969883905	",SOL/PHP,LIMIT,BUY,8168.6,8168.6,0.013,0.013,106.1918 PHP,,,,FILLED
2024-06-25 10:18:14.796,"1716096921389524224	",BTC/PHP,LIMIT,BUY,3540000,3540000,0.0000283,0.0000283,100.182 PHP,,,,FILLED
2024-06-25 04:52:57.822,"1715933201195623682	",SOL/PHP,LIMIT,BUY,8001,8001,0.025,0.025,200.025 PHP,,,,FILLED
2024-06-25 04:51:48.251,"1715932617541444865	",BTC/PHP,LIMIT,BUY,3250000,0,0.0001539,0,0 PHP,,,,CANCELED
2024-06-25 04:50:59.356,"1715932207380456704	",BTC/PHP,LIMIT,BUY,3300000,3300000,0.0001516,0.0001516,500.28 PHP,,,,FILLED
2024-06-25 04:49:48.212,"1715931610589717763	",BTC/PHP,LIMIT,BUY,3607568.6,3607568.6,0.0000278,0.0000278,100.29040708 PHP,,,,FILLED
2024-06-21 10:00:34.545,"1713188924459869440	",BTC/PHP,LIMIT,BUY,3780603,3780603,0.0000186,0.0000186,70.3192158 PHP,,,,FILLED
2024-06-20 09:46:05.254,"1712456856562066688	",YGG/PHP,LIMIT,BUY,39,39,1.29,1.29,50.31 PHP,,,,FILLED
